course_id,student_id,gradebook_item,grade_category,points_possible,points_earned
FrScA-S116-01,53447,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,130,114
FrScA-S116-01,53447,6-2.1: Fingerprint Analysis Assignment,Hw,915,765.7
FrScA-S116-01,53447,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,5,4
FrScA-S116-01,53447,Unit 6 Assessment,Qz,10,9
FrScA-S116-01,53447,7-1.1: Can You Identify a Forgery? Assignment,Hw,5,5
FrScA-S116-01,53447,7-2.1: Questioned Documents Case Studies DB #9,Hw,235,175.375
FrScA-S116-01,53447,7-2.2: Handwriting Analysis,Hw,625,159.955
FrScA-S116-01,53447,PROGRESS CHECK 4 @ 12-18-15,NA,145,137.5
FrScA-S116-01,53447,7-3.1: TWEAS Case DB #10,Hw,10,NA
FrScA-S116-01,53447,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,5,NA
FrScA-S116-01,53447,Unit 7 Assessment,Qz,10,9.13
FrScA-S116-01,53447,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,5,NA
FrScA-S116-01,53447,POINTS EARNED & TOTAL COURSE POINTS,NA,10,NA
FrScA-S116-01,55283,POINTS EARNED & TOTAL COURSE POINTS,NA,635,586.37
FrScA-S116-01,55283,WORK ATTEMPTED,NA,130,127
FrScA-S116-01,55283,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,10,10
FrScA-S116-01,55283,0-1.2: Intro Assignment - DB #1,Hw,10,8
FrScA-S116-01,55283,0-1.3: Intro Assignment - Submitting Files,Hw,20,18
FrScA-S116-01,55283,1-1.1: Lesson 1-1 Graphic Organizer,Hw,25,25
FrScA-S116-01,55283,1-2.1: Explore a Career Assignment,Hw,345,321
FrScA-S116-01,55283,1-2.2: Explore a Career DB #2,Hw,24,18
FrScA-S116-01,55283,PROGRESS CHECK 1 @ 10-02-15,NA,10,8
FrScA-S116-01,55283,1-2.3: Lesson 1-2 Graphic Organizer,Hw,10,NA
FrScA-S116-01,55283,Unit 1 Assessment,Qz,15,NA
FrScA-S116-01,55283,2-1.1: Crime Scene DB #3,Hw,5,5
FrScA-S116-01,55283,2-2.1: Evidence Collection DB #4,Hw,10,10
FrScA-S116-01,55283,2-3.1: Hair Analysis Lab,Hw,10,5.45
FrScA-S116-01,55283,Unit 2 Assessment,Qz,5,5
FrScA-S116-01,55283,3-1.1: BrainPop Periodic Table of the Elements,NA,10,6
FrScA-S116-01,55283,3-1.2: Periodic Table of the Elements Lab,Hw,10,10
FrScA-S116-01,55283,3-2.1: pH Analysis Lab,Hw,10,NA
FrScA-S116-01,55283,3-3.1: Drug Analysis and Toxicology DB #5,Hw,5,5
FrScA-S116-01,55283,PROGRESS CHECK 2 @ 10-28-15,NA,50,40
FrScA-S116-01,55283,3-4.1: A Very Cold Case DB #6,Hw,5,NA
FrScA-S116-01,55283,3-4.2: Mystery Powder Lab,Hw,30,24.75
FrScA-S116-01,55283,Unit 3 Assessment,Qz,145,101
FrScA-S116-01,55283,4-1.1: Compare/Contrast Microscopes Assignment,Hw,30,NA
FrScA-S116-01,55283,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,20,NA
FrScA-S116-01,55283,Unit 4 Assessment,Qz,24,14
FrScA-S116-01,55283,5-1.1: BrainPop Video on DNA,NA,10,6.5
FrScA-S116-01,55283,5-1.2: DNA DB #7,Hw,460,445
FrScA-S116-01,55283,PROGRESS CHECK 3 @ 11-20-15,NA,443,402.5
FrScA-S116-01,55283,5-2.1: DNA Lab,Hw,5,5
FrScA-S116-01,55283,Unit 5 Assessment,Qz,25,21
FrScA-S116-01,55283,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,10,NA
FrScA-S116-01,55283,6-2.1: Fingerprint Analysis Assignment,Hw,5,3
FrScA-S116-01,55283,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,10,9.5
FrScA-S116-01,55283,Unit 6 Assessment,Qz,5,5
FrScA-S116-01,55283,7-1.1: Can You Identify a Forgery? Assignment,Hw,15,13
FrScA-S116-01,55283,7-2.1: Questioned Documents Case Studies DB #9,Hw,30,NA
FrScA-S116-01,55283,7-2.2: Handwriting Analysis,Hw,5,10
FrScA-S116-01,55283,PROGRESS CHECK 4 @ 12-18-15,NA,5,NA
FrScA-S116-01,55283,7-3.1: TWEAS Case DB #10,Hw,10,10
FrScA-S116-01,55283,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,10,10
FrScA-S116-01,55283,Unit 7 Assessment,Qz,5,5
FrScA-S116-01,55283,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,12,NA
FrScA-S116-01,55283,POINTS EARNED & TOTAL COURSE POINTS,NA,10,8
FrScA-S116-01,61941,POINTS EARNED & TOTAL COURSE POINTS,NA,10,9
FrScA-S116-01,61941,WORK ATTEMPTED,NA,10,NA
FrScA-S116-01,61941,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,5,4.3
FrScA-S116-01,61941,0-1.2: Intro Assignment - DB #1,Hw,15,14
FrScA-S116-01,61941,0-1.3: Intro Assignment - Submitting Files,Hw,30,30
FrScA-S116-01,61941,1-1.1: Lesson 1-1 Graphic Organizer,Hw,5,5
FrScA-S116-01,61941,1-2.1: Explore a Career Assignment,Hw,30,30
FrScA-S116-01,61941,1-2.2: Explore a Career DB #2,Hw,5,5
FrScA-S116-01,61941,PROGRESS CHECK 1 @ 10-02-15,NA,10,10
FrScA-S116-01,61941,1-2.3: Lesson 1-2 Graphic Organizer,Hw,5,5
FrScA-S116-01,61941,Unit 1 Assessment,Qz,25,25
FrScA-S116-01,61941,2-1.1: Crime Scene DB #3,Hw,5,5
FrScA-S116-01,61941,2-2.1: Evidence Collection DB #4,Hw,30,25.13
FrScA-S116-01,61941,2-3.1: Hair Analysis Lab,Hw,10,NA
FrScA-S116-01,61941,Unit 2 Assessment,Qz,5,4.8
FrScA-S116-01,61941,3-1.1: BrainPop Periodic Table of the Elements,NA,10,10
FrScA-S116-01,61941,3-1.2: Periodic Table of the Elements Lab,Hw,5,3
FrScA-S116-01,61941,3-2.1: pH Analysis Lab,Hw,10,NA
FrScA-S116-01,61941,3-3.1: Drug Analysis and Toxicology DB #5,Hw,15,14
FrScA-S116-01,61941,PROGRESS CHECK 2 @ 10-28-15,NA,5,NA
FrScA-S116-01,61941,3-4.1: A Very Cold Case DB #6,Hw,5,3
FrScA-S116-01,61941,3-4.2: Mystery Powder Lab,Hw,465,340.45333
FrScA-S116-01,61941,Unit 3 Assessment,Qz,55,55
FrScA-S116-01,61941,4-1.1: Compare/Contrast Microscopes Assignment,Hw,465,439.7
FrScA-S116-01,61941,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,10,NA
FrScA-S116-01,61941,Unit 4 Assessment,Qz,10,10
FrScA-S116-01,61941,5-1.1: BrainPop Video on DNA,NA,10,3
FrScA-S116-01,61941,5-1.2: DNA DB #7,Hw,10,10
FrScA-S116-01,61941,PROGRESS CHECK 3 @ 11-20-15,NA,5,5
FrScA-S116-01,61941,5-2.1: DNA Lab,Hw,10,10
FrScA-S116-01,61941,Unit 5 Assessment,Qz,10,8
FrScA-S116-01,61941,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,5,5
FrScA-S116-01,61941,6-2.1: Fingerprint Analysis Assignment,Hw,433,377
FrScA-S116-01,61941,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,10,10
FrScA-S116-01,61941,Unit 6 Assessment,Qz,15,11.25
FrScA-S116-01,61941,7-1.1: Can You Identify a Forgery? Assignment,Hw,10,9
FrScA-S116-01,61941,7-2.1: Questioned Documents Case Studies DB #9,Hw,10,10
FrScA-S116-01,61941,7-2.2: Handwriting Analysis,Hw,10,10
FrScA-S116-01,61941,PROGRESS CHECK 4 @ 12-18-15,NA,15,15
FrScA-S116-01,61941,7-3.1: TWEAS Case DB #10,Hw,443,401
FrScA-S116-01,61941,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,5,3
FrScA-S116-01,61941,Unit 7 Assessment,Qz,5,NA
FrScA-S116-01,61941,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,15,NA
FrScA-S116-01,61941,POINTS EARNED & TOTAL COURSE POINTS,NA,5,5
FrScA-S116-01,68188,POINTS EARNED & TOTAL COURSE POINTS,NA,10,9.5
FrScA-S116-01,68188,WORK ATTEMPTED,NA,30,29.25
FrScA-S116-01,68188,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,10,10
FrScA-S116-01,68188,0-1.2: Intro Assignment - DB #1,Hw,NA,NA
FrScA-S116-01,68188,0-1.3: Intro Assignment - Submitting Files,Hw,10,10
FrScA-S116-01,68188,1-1.1: Lesson 1-1 Graphic Organizer,Hw,5,5
FrScA-S116-01,68188,1-2.1: Explore a Career Assignment,Hw,20,20
FrScA-S116-01,68188,1-2.2: Explore a Career DB #2,Hw,10,9.25
FrScA-S116-01,68188,PROGRESS CHECK 1 @ 10-02-15,NA,15,NA
FrScA-S116-01,68188,1-2.3: Lesson 1-2 Graphic Organizer,Hw,5,5
FrScA-S116-01,68188,Unit 1 Assessment,Qz,10,NA
FrScA-S116-01,68188,2-1.1: Crime Scene DB #3,Hw,140,137
FrScA-S116-01,68188,2-2.1: Evidence Collection DB #4,Hw,80,64.75
FrScA-S116-01,68188,2-3.1: Hair Analysis Lab,Hw,5,5
FrScA-S116-01,68188,Unit 2 Assessment,Qz,930,53
FrScA-S116-01,68188,3-1.1: BrainPop Periodic Table of the Elements,NA,60,60
FrScA-S116-01,68188,3-1.2: Periodic Table of the Elements Lab,Hw,30,30
FrScA-S116-01,68188,3-2.1: pH Analysis Lab,Hw,30,30
FrScA-S116-01,68188,3-3.1: Drug Analysis and Toxicology DB #5,Hw,10,10
FrScA-S116-01,68188,PROGRESS CHECK 2 @ 10-28-15,NA,5,5
FrScA-S116-01,68188,3-4.1: A Very Cold Case DB #6,Hw,5,3
FrScA-S116-01,68188,3-4.2: Mystery Powder Lab,Hw,10,NA
FrScA-S116-01,68188,Unit 3 Assessment,Qz,10,10
FrScA-S116-01,68188,4-1.1: Compare/Contrast Microscopes Assignment,Hw,25,23
FrScA-S116-01,68188,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,15,11
FrScA-S116-01,68188,Unit 4 Assessment,Qz,15,13
FrScA-S116-01,68188,5-1.1: BrainPop Video on DNA,NA,10,10
FrScA-S116-01,68188,5-1.2: DNA DB #7,Hw,10,7.75
FrScA-S116-01,68188,PROGRESS CHECK 3 @ 11-20-15,NA,235,220
FrScA-S116-01,68188,5-2.1: DNA Lab,Hw,595,554.39
FrScA-S116-01,68188,Unit 5 Assessment,Qz,20,16
FrScA-S116-01,68188,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,5,5
FrScA-S116-01,68188,6-2.1: Fingerprint Analysis Assignment,Hw,10,NA
FrScA-S116-01,68188,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,15,9
FrScA-S116-01,68188,Unit 6 Assessment,Qz,10,10
FrScA-S116-01,68188,7-1.1: Can You Identify a Forgery? Assignment,Hw,10,7
FrScA-S116-01,68188,7-2.1: Questioned Documents Case Studies DB #9,Hw,10,8
FrScA-S116-01,68188,7-2.2: Handwriting Analysis,Hw,10,8
FrScA-S116-01,68188,PROGRESS CHECK 4 @ 12-18-15,NA,30,26
FrScA-S116-01,68188,7-3.1: TWEAS Case DB #10,Hw,930,686.51
FrScA-S116-01,68188,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,5,5
FrScA-S116-01,68188,Unit 7 Assessment,Qz,5,5
FrScA-S116-01,68188,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,30,NA
FrScA-S116-01,68188,POINTS EARNED & TOTAL COURSE POINTS,NA,15,5
FrScA-S116-01,69072,POINTS EARNED & TOTAL COURSE POINTS,NA,12,11.64
FrScA-S116-01,69072,WORK ATTEMPTED,NA,10,10
FrScA-S116-01,69072,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,5,5
FrScA-S116-01,69072,0-1.2: Intro Assignment - DB #1,Hw,625,578.33
FrScA-S116-01,69072,0-1.3: Intro Assignment - Submitting Files,Hw,10,9
FrScA-S116-01,69072,1-1.1: Lesson 1-1 Graphic Organizer,Hw,10,10
FrScA-S116-01,69072,1-2.1: Explore a Career Assignment,Hw,28,26
FrScA-S116-01,69072,1-2.2: Explore a Career DB #2,Hw,345,318.75
FrScA-S116-01,69072,PROGRESS CHECK 1 @ 10-02-15,NA,5,5
FrScA-S116-01,69072,1-2.3: Lesson 1-2 Graphic Organizer,Hw,625,32.5
FrScA-S116-01,69072,Unit 1 Assessment,Qz,10,9
FrScA-S116-01,69072,2-1.1: Crime Scene DB #3,Hw,30,27
FrScA-S116-01,69072,2-2.1: Evidence Collection DB #4,Hw,5,5
FrScA-S116-01,69072,2-3.1: Hair Analysis Lab,Hw,5,5
FrScA-S116-01,69072,Unit 2 Assessment,Qz,10,NA
FrScA-S116-01,69072,3-1.1: BrainPop Periodic Table of the Elements,NA,5,5
FrScA-S116-01,69072,3-1.2: Periodic Table of the Elements Lab,Hw,10,4
FrScA-S116-01,69072,3-2.1: pH Analysis Lab,Hw,10,10
FrScA-S116-01,69072,3-3.1: Drug Analysis and Toxicology DB #5,Hw,625,500.41
FrScA-S116-01,69072,PROGRESS CHECK 2 @ 10-28-15,NA,30,18
FrScA-S116-01,69072,3-4.1: A Very Cold Case DB #6,Hw,5,5
FrScA-S116-01,69072,3-4.2: Mystery Powder Lab,Hw,10,5.5
FrScA-S116-01,69072,Unit 3 Assessment,Qz,75,55
FrScA-S116-01,69072,4-1.1: Compare/Contrast Microscopes Assignment,Hw,5,5
FrScA-S116-01,69072,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,12,12
FrScA-S116-01,69072,Unit 4 Assessment,Qz,5,5
FrScA-S116-01,69072,5-1.1: BrainPop Video on DNA,NA,10,10
FrScA-S116-01,69072,5-1.2: DNA DB #7,Hw,30,27.38
FrScA-S116-01,69072,PROGRESS CHECK 3 @ 11-20-15,NA,438,324
FrScA-S116-01,69072,5-2.1: DNA Lab,Hw,10,6
FrScA-S116-01,69072,Unit 5 Assessment,Qz,10,9.5
FrScA-S116-01,69072,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,30,NA
FrScA-S116-01,69072,6-2.1: Fingerprint Analysis Assignment,Hw,20,20
FrScA-S116-01,69072,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,15,14
FrScA-S116-01,69072,Unit 6 Assessment,Qz,930,864.37
FrScA-S116-01,69072,7-1.1: Can You Identify a Forgery? Assignment,Hw,5,3
FrScA-S116-01,69072,7-2.1: Questioned Documents Case Studies DB #9,Hw,10,10
FrScA-S116-01,69072,7-2.2: Handwriting Analysis,Hw,5,5
FrScA-S116-01,69072,PROGRESS CHECK 4 @ 12-18-15,NA,10,10
FrScA-S116-01,69072,7-3.1: TWEAS Case DB #10,Hw,10,NA
FrScA-S116-01,69072,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,10,10
FrScA-S116-01,69072,Unit 7 Assessment,Qz,10,10
FrScA-S116-01,69072,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,249,168
FrScA-S116-01,69072,POINTS EARNED & TOTAL COURSE POINTS,NA,10,9.5
FrScA-S116-01,70037,POINTS EARNED & TOTAL COURSE POINTS,NA,12,10.5
FrScA-S116-01,70037,WORK ATTEMPTED,NA,5,5
FrScA-S116-01,70037,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,10,10
FrScA-S116-01,70037,0-1.2: Intro Assignment - DB #1,Hw,24,18
FrScA-S116-01,70037,0-1.3: Intro Assignment - Submitting Files,Hw,5,1
FrScA-S116-01,70037,1-1.1: Lesson 1-1 Graphic Organizer,Hw,10,10
FrScA-S116-01,70037,1-2.1: Explore a Career Assignment,Hw,24,NA
FrScA-S116-01,70037,1-2.2: Explore a Career DB #2,Hw,10,NA
FrScA-S116-01,70037,PROGRESS CHECK 1 @ 10-02-15,NA,10,NA
FrScA-S116-01,70037,1-2.3: Lesson 1-2 Graphic Organizer,Hw,30,20.25
FrScA-S116-01,70037,Unit 1 Assessment,Qz,5,5
FrScA-S116-01,70037,2-1.1: Crime Scene DB #3,Hw,10,7
FrScA-S116-01,70037,2-2.1: Evidence Collection DB #4,Hw,30,30
FrScA-S116-01,70037,2-3.1: Hair Analysis Lab,Hw,625,469.56
FrScA-S116-01,70037,Unit 2 Assessment,Qz,15,13
FrScA-S116-01,70037,3-1.1: BrainPop Periodic Table of the Elements,NA,10,8
FrScA-S116-01,70037,3-1.2: Periodic Table of the Elements Lab,Hw,10,NA
FrScA-S116-01,70037,3-2.1: pH Analysis Lab,Hw,10,10
FrScA-S116-01,70037,3-3.1: Drug Analysis and Toxicology DB #5,Hw,30,21.6
FrScA-S116-01,70037,PROGRESS CHECK 2 @ 10-28-15,NA,5,5
FrScA-S116-01,70037,3-4.1: A Very Cold Case DB #6,Hw,10,NA
FrScA-S116-01,70037,3-4.2: Mystery Powder Lab,Hw,235,198.63
FrScA-S116-01,70037,Unit 3 Assessment,Qz,20,20
FrScA-S116-01,70037,4-1.1: Compare/Contrast Microscopes Assignment,Hw,10,10
FrScA-S116-01,70037,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,353,318
FrScA-S116-01,70037,Unit 4 Assessment,Qz,5,5
FrScA-S116-01,70037,5-1.1: BrainPop Video on DNA,NA,10,8
FrScA-S116-01,70037,5-1.2: DNA DB #7,Hw,15,15
FrScA-S116-01,70037,PROGRESS CHECK 3 @ 11-20-15,NA,50,50
FrScA-S116-01,70037,5-2.1: DNA Lab,Hw,10,10
FrScA-S116-01,70037,Unit 5 Assessment,Qz,5,9
FrScA-S116-01,70037,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,10,8.95
FrScA-S116-01,70037,6-2.1: Fingerprint Analysis Assignment,Hw,30,0
FrScA-S116-01,70037,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,145,143
FrScA-S116-01,70037,Unit 6 Assessment,Qz,5,5
FrScA-S116-01,70037,7-1.1: Can You Identify a Forgery? Assignment,Hw,10,10
FrScA-S116-01,70037,7-2.1: Questioned Documents Case Studies DB #9,Hw,100,6
FrScA-S116-01,70037,7-2.2: Handwriting Analysis,Hw,10,NA
FrScA-S116-01,70037,PROGRESS CHECK 4 @ 12-18-15,NA,145,125
FrScA-S116-01,70037,7-3.1: TWEAS Case DB #10,Hw,5,5
FrScA-S116-01,70037,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,10,9.5
FrScA-S116-01,70037,Unit 7 Assessment,Qz,570,438
FrScA-S116-01,70037,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,25,23
FrScA-S116-01,70037,POINTS EARNED & TOTAL COURSE POINTS,NA,10,NA
FrScA-S116-01,76840,POINTS EARNED & TOTAL COURSE POINTS,NA,10,6
FrScA-S116-01,76840,WORK ATTEMPTED,NA,30,20.4
FrScA-S116-01,76840,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,377,349.1
FrScA-S116-01,76840,0-1.2: Intro Assignment - DB #1,Hw,30,30
FrScA-S116-01,76840,0-1.3: Intro Assignment - Submitting Files,Hw,10,10
FrScA-S116-01,76840,1-1.1: Lesson 1-1 Graphic Organizer,Hw,24,14
FrScA-S116-01,76840,1-2.1: Explore a Career Assignment,Hw,10,9
FrScA-S116-01,76840,1-2.2: Explore a Career DB #2,Hw,345,307.38
FrScA-S116-01,76840,PROGRESS CHECK 1 @ 10-02-15,NA,15,12
FrScA-S116-01,76840,1-2.3: Lesson 1-2 Graphic Organizer,Hw,5,4
FrScA-S116-01,76840,Unit 1 Assessment,Qz,10,2
FrScA-S116-01,76840,2-1.1: Crime Scene DB #3,Hw,5,4
FrScA-S116-01,76840,2-2.1: Evidence Collection DB #4,Hw,30,30
FrScA-S116-01,76840,2-3.1: Hair Analysis Lab,Hw,10,8
FrScA-S116-01,76840,Unit 2 Assessment,Qz,105,104.13
FrScA-S116-01,76840,3-1.1: BrainPop Periodic Table of the Elements,NA,5,NA
FrScA-S116-01,76840,3-1.2: Periodic Table of the Elements Lab,Hw,5,5
FrScA-S116-01,76840,3-2.1: pH Analysis Lab,Hw,625,448.36
FrScA-S116-01,76840,3-3.1: Drug Analysis and Toxicology DB #5,Hw,30,28.5
FrScA-S116-01,76840,PROGRESS CHECK 2 @ 10-28-15,NA,30,NA
FrScA-S116-01,76840,3-4.1: A Very Cold Case DB #6,Hw,5,4
FrScA-S116-01,76840,3-4.2: Mystery Powder Lab,Hw,5,4
FrScA-S116-01,76840,Unit 3 Assessment,Qz,30,10.5
FrScA-S116-01,76840,4-1.1: Compare/Contrast Microscopes Assignment,Hw,5,5
FrScA-S116-01,76840,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,10,9
FrScA-S116-01,76840,Unit 4 Assessment,Qz,597,543.03
FrScA-S116-01,76840,5-1.1: BrainPop Video on DNA,NA,10,10
FrScA-S116-01,76840,5-1.2: DNA DB #7,Hw,5,4
FrScA-S116-01,76840,PROGRESS CHECK 3 @ 11-20-15,NA,525,332.98
FrScA-S116-01,76840,5-2.1: DNA Lab,Hw,5,4
FrScA-S116-01,76840,Unit 5 Assessment,Qz,30,12
FrScA-S116-01,76840,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,358,352
FrScA-S116-01,76840,6-2.1: Fingerprint Analysis Assignment,Hw,15,15
FrScA-S116-01,76840,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,5,5
FrScA-S116-01,76840,Unit 6 Assessment,Qz,345,336.07
FrScA-S116-01,76840,7-1.1: Can You Identify a Forgery? Assignment,Hw,30,30
FrScA-S116-01,76840,7-2.1: Questioned Documents Case Studies DB #9,Hw,5,2
FrScA-S116-01,76840,7-2.2: Handwriting Analysis,Hw,10,10
FrScA-S116-01,76840,PROGRESS CHECK 4 @ 12-18-15,NA,10,NA
FrScA-S116-01,76840,7-3.1: TWEAS Case DB #10,Hw,25,0
FrScA-S116-01,76840,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,10,10
FrScA-S116-01,76840,Unit 7 Assessment,Qz,5,5
FrScA-S116-01,76840,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,10,10
FrScA-S116-01,76840,POINTS EARNED & TOTAL COURSE POINTS,NA,10,NA
FrScA-S116-01,77246,POINTS EARNED & TOTAL COURSE POINTS,NA,10,10
FrScA-S116-01,77246,WORK ATTEMPTED,NA,443,375
FrScA-S116-01,77246,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,5,NA
FrScA-S116-01,77246,0-1.2: Intro Assignment - DB #1,Hw,10,10
FrScA-S116-01,77246,0-1.3: Intro Assignment - Submitting Files,Hw,30,NA
FrScA-S116-01,77246,1-1.1: Lesson 1-1 Graphic Organizer,Hw,30,NA
FrScA-S116-01,77246,1-2.1: Explore a Career Assignment,Hw,5,4
FrScA-S116-01,77246,1-2.2: Explore a Career DB #2,Hw,5,4
FrScA-S116-01,77246,PROGRESS CHECK 1 @ 10-02-15,NA,720,675
FrScA-S116-01,77246,1-2.3: Lesson 1-2 Graphic Organizer,Hw,353,332
FrScA-S116-01,77246,Unit 1 Assessment,Qz,10,NA
FrScA-S116-01,77246,2-1.1: Crime Scene DB #3,Hw,28,24
FrScA-S116-01,77246,2-2.1: Evidence Collection DB #4,Hw,10,NA
FrScA-S116-01,77246,2-3.1: Hair Analysis Lab,Hw,10,9.13
FrScA-S116-01,77246,Unit 2 Assessment,Qz,10,10
FrScA-S116-01,77246,3-1.1: BrainPop Periodic Table of the Elements,NA,5,3
FrScA-S116-01,77246,3-1.2: Periodic Table of the Elements Lab,Hw,20,20
FrScA-S116-01,77246,3-2.1: pH Analysis Lab,Hw,20,20
FrScA-S116-01,77246,3-3.1: Drug Analysis and Toxicology DB #5,Hw,10,7.5
FrScA-S116-01,77246,PROGRESS CHECK 2 @ 10-28-15,NA,10,7.9
FrScA-S116-01,77246,3-4.1: A Very Cold Case DB #6,Hw,10,10
FrScA-S116-01,77246,3-4.2: Mystery Powder Lab,Hw,15,12
FrScA-S116-01,77246,Unit 3 Assessment,Qz,30,28
FrScA-S116-01,77246,4-1.1: Compare/Contrast Microscopes Assignment,Hw,5,5
FrScA-S116-01,77246,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,10,7
FrScA-S116-01,77246,Unit 4 Assessment,Qz,353,308.72
FrScA-S116-01,77246,5-1.1: BrainPop Video on DNA,NA,5,5
FrScA-S116-01,77246,5-1.2: DNA DB #7,Hw,597,17
FrScA-S116-01,77246,PROGRESS CHECK 3 @ 11-20-15,NA,625,561.33333
FrScA-S116-01,77246,5-2.1: DNA Lab,Hw,50,50
FrScA-S116-01,77246,Unit 5 Assessment,Qz,5,5
FrScA-S116-01,77246,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,10,9
FrScA-S116-01,77246,6-2.1: Fingerprint Analysis Assignment,Hw,10,10
FrScA-S116-01,77246,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,10,8.5
FrScA-S116-01,77246,Unit 6 Assessment,Qz,5,3
FrScA-S116-01,77246,7-1.1: Can You Identify a Forgery? Assignment,Hw,249,221
FrScA-S116-01,77246,7-2.1: Questioned Documents Case Studies DB #9,Hw,15,NA
FrScA-S116-01,77246,7-2.2: Handwriting Analysis,Hw,30,30
FrScA-S116-01,77246,PROGRESS CHECK 4 @ 12-18-15,NA,10,10
FrScA-S116-01,77246,7-3.1: TWEAS Case DB #10,Hw,30,29
FrScA-S116-01,77246,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,5,NA
FrScA-S116-01,77246,Unit 7 Assessment,Qz,30,29
FrScA-S116-01,77246,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,30,15.33333
FrScA-S116-01,77246,POINTS EARNED & TOTAL COURSE POINTS,NA,30,22
FrScA-S116-01,85323,POINTS EARNED & TOTAL COURSE POINTS,NA,20,18
FrScA-S116-01,85323,WORK ATTEMPTED,NA,20,16
FrScA-S116-01,85323,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,37,35
FrScA-S116-01,85323,0-1.2: Intro Assignment - DB #1,Hw,10,10
FrScA-S116-01,85323,0-1.3: Intro Assignment - Submitting Files,Hw,244,229.05
FrScA-S116-01,85323,1-1.1: Lesson 1-1 Graphic Organizer,Hw,30,28.88
FrScA-S116-01,85323,1-2.1: Explore a Career Assignment,Hw,5,5
FrScA-S116-01,85323,1-2.2: Explore a Career DB #2,Hw,5,5
FrScA-S116-01,85323,PROGRESS CHECK 1 @ 10-02-15,NA,5,4
FrScA-S116-01,85323,1-2.3: Lesson 1-2 Graphic Organizer,Hw,10,9
FrScA-S116-01,85323,Unit 1 Assessment,Qz,15,15
FrScA-S116-01,85323,2-1.1: Crime Scene DB #3,Hw,24,16
FrScA-S116-01,85323,2-2.1: Evidence Collection DB #4,Hw,24,20
FrScA-S116-01,85323,2-3.1: Hair Analysis Lab,Hw,30,27
FrScA-S116-01,85323,Unit 2 Assessment,Qz,25,23
FrScA-S116-01,85323,3-1.1: BrainPop Periodic Table of the Elements,NA,10,7
FrScA-S116-01,85323,3-1.2: Periodic Table of the Elements Lab,Hw,30,30
FrScA-S116-01,85323,3-2.1: pH Analysis Lab,Hw,5,5
FrScA-S116-01,85323,3-3.1: Drug Analysis and Toxicology DB #5,Hw,15,15
FrScA-S116-01,85323,PROGRESS CHECK 2 @ 10-28-15,NA,522,462.64
FrScA-S116-01,85323,3-4.1: A Very Cold Case DB #6,Hw,10,10
