course_id,student_id,gradebook_item,points_possible,points_earned
BioA-S116-01,61965,Test 9-10 MC,30,24
BioA-S116-01,61965,Quiz 10-3,50,50
BioA-S116-01,61965,Discussion 10-4,30,26
BioA-S116-01,61965,Test 9-10 FR,5,5
BioA-S116-01,61965,Final Exam,10,0
BioA-S116-01,61965,POINTS EARNED & TOTAL COURSE POINTS,10,NA
BioA-S116-01,68598,POINTS EARNED & TOTAL COURSE POINTS,5,10
BioA-S116-01,68598,WORK ATTEMPTED,5,4
BioA-S116-01,68598,Writing 1-1,55,40
BioA-S116-01,68598,Discussion 2-1,5,5
BioA-S116-01,68598,Quiz 2-2,597,305.02
BioA-S116-01,68598,Lab 2-3,235,228.5
BioA-S116-01,68598,Quiz 2-4,10,9
BioA-S116-01,68598,Test 1-2 MC,10,NA
BioA-S116-01,68598,Test 1-2 FR,15,12
BioA-S116-01,68598,PROGRESS CHECK 1 @ 10-02-15,15,7
BioA-S116-01,68598,EcoSit 1 (Chapter 3),5,5
BioA-S116-01,68598,Lab 3-3,30,27
BioA-S116-01,68598,Quiz 3-4,345,278
BioA-S116-01,68598,Lab 4-1,5,4
BioA-S116-01,68598,Writing 4-2,244,194.2
BioA-S116-01,68598,EcoSit 2 (Chapter 4),50,47
BioA-S116-01,68598,Test 3-4 MC,10,10
BioA-S116-01,68598,Test 3-4 FR,28,28
BioA-S116-01,68598,PROGRESS CHECK 2 @ 10-28-15,80,64.75
BioA-S116-01,68598,Quiz 4-4,30,24
BioA-S116-01,68598,Lab 5-1,10,10
BioA-S116-01,68598,Quiz 5-2,5,5
BioA-S116-01,68598,Discussion 5-3,30,26
BioA-S116-01,68598,Quiz 6.1,5,5
BioA-S116-01,68598,EcoSit 3 (Chapter 6),30,16
BioA-S116-01,68598,Discussion 6-3,10,10
BioA-S116-01,68598,Quiz 6-4,10,10
BioA-S116-01,68598,Test 5-6 MC,15,12
BioA-S116-01,68598,Test 5-6 FR,15,12
BioA-S116-01,68598,PROGRESS CHECK 3 @ 11-20-15,30,21
BioA-S116-01,68598,Game 7-1,10,6
BioA-S116-01,68598,Quiz 7-2,24,22
BioA-S116-01,68598,Quiz 7-3,30,29.63
BioA-S116-01,68598,Lab 7-4,12,12
BioA-S116-01,68598,Lab 8-1,10,9
BioA-S116-01,68598,Quiz 8-2,10,NA
BioA-S116-01,68598,Quiz 8-3,30,9.3
BioA-S116-01,68598,Test 7-8 MC,353,330.5
BioA-S116-01,68598,Test 7-8 FR,10,9
BioA-S116-01,68598,PROGRESS CHECK 4 @ 12-18-15,5,4
BioA-S116-01,68598,Quiz 9-1,5,5
BioA-S116-01,68598,Quiz 9-2,20,16
BioA-S116-01,68598,Discussion 9-3,10,8
BioA-S116-01,68598,Writing 10-1,10,8
BioA-S116-01,68598,Lab 10-2,15,8
BioA-S116-01,68598,Test 9-10 MC,10,10
BioA-S116-01,68598,Quiz 10-3,10,NA
BioA-S116-01,68598,Discussion 10-4,10,10
BioA-S116-01,68598,Test 9-10 FR,140,120
BioA-S116-01,68598,Final Exam,5,5
BioA-S116-01,68598,POINTS EARNED & TOTAL COURSE POINTS,10,10
BioA-S116-01,69937,POINTS EARNED & TOTAL COURSE POINTS,5,5
BioA-S116-01,69937,WORK ATTEMPTED,5,5
BioA-S116-01,69937,Writing 1-1,570,557
BioA-S116-01,69937,Discussion 2-1,15,NA
BioA-S116-01,69937,Quiz 2-2,10,NA
BioA-S116-01,69937,Lab 2-3,15,15
BioA-S116-01,69937,Quiz 2-4,5,5
BioA-S116-01,69937,Test 1-2 MC,438,304
BioA-S116-01,69937,Test 1-2 FR,322,239.11
BioA-S116-01,69937,PROGRESS CHECK 1 @ 10-02-15,10,10
BioA-S116-01,69937,EcoSit 1 (Chapter 3),10,8.5
BioA-S116-01,69937,Lab 3-3,10,10
BioA-S116-01,69937,Quiz 3-4,5,3
BioA-S116-01,69937,Lab 4-1,10,8
BioA-S116-01,69937,Writing 4-2,5,5
BioA-S116-01,69937,EcoSit 2 (Chapter 4),30,22
BioA-S116-01,69937,Test 3-4 MC,10,8
BioA-S116-01,69937,Test 3-4 FR,10,10
BioA-S116-01,69937,PROGRESS CHECK 2 @ 10-28-15,10,8
BioA-S116-01,69937,Quiz 4-4,10,10
BioA-S116-01,69937,Lab 5-1,5,5
BioA-S116-01,69937,Quiz 5-2,5,5
BioA-S116-01,69937,Discussion 5-3,235,198.75
BioA-S116-01,69937,Quiz 6.1,465,431.515
BioA-S116-01,69937,EcoSit 3 (Chapter 6),10,10
BioA-S116-01,69937,Discussion 6-3,30,23.25
BioA-S116-01,69937,Quiz 6-4,30,29
BioA-S116-01,69937,Test 5-6 MC,5,4
BioA-S116-01,69937,Test 5-6 FR,15,15
BioA-S116-01,69937,PROGRESS CHECK 3 @ 11-20-15,10,9
BioA-S116-01,69937,Game 7-1,5,5
BioA-S116-01,69937,Quiz 7-2,10,10
BioA-S116-01,69937,Quiz 7-3,448,295.85
BioA-S116-01,69937,Lab 7-4,10,NA
BioA-S116-01,69937,Lab 8-1,10,NA
BioA-S116-01,69937,Quiz 8-2,10,10
BioA-S116-01,69937,Quiz 8-3,5,5
BioA-S116-01,69937,Test 7-8 MC,10,9
BioA-S116-01,69937,Test 7-8 FR,30,20.4
BioA-S116-01,69937,PROGRESS CHECK 4 @ 12-18-15,10,7
BioA-S116-01,69937,Quiz 9-1,5,5
BioA-S116-01,69937,Quiz 9-2,75,40
BioA-S116-01,69937,Discussion 9-3,457,379.08
BioA-S116-01,69937,Writing 10-1,5,5
BioA-S116-01,69937,Lab 10-2,10,9.63
BioA-S116-01,69937,Test 9-10 MC,5,5
BioA-S116-01,69937,Quiz 10-3,5,NA
BioA-S116-01,69937,Discussion 10-4,12,9.06
BioA-S116-01,69937,Test 9-10 FR,5,NA
BioA-S116-01,69937,Final Exam,10,3.75
BioA-S116-01,69937,POINTS EARNED & TOTAL COURSE POINTS,5,4
BioA-S116-01,70408,POINTS EARNED & TOTAL COURSE POINTS,5,5
BioA-S116-01,70408,WORK ATTEMPTED,105,49.25
BioA-S116-01,70408,Writing 1-1,15,14
BioA-S116-01,70408,Discussion 2-1,130,130
BioA-S116-01,70408,Quiz 2-2,10,7.08
BioA-S116-01,70408,Lab 2-3,5,4
BioA-S116-01,70408,Quiz 2-4,10,7
BioA-S116-01,70408,Test 1-2 MC,10,8.5
BioA-S116-01,70408,Test 1-2 FR,5,3
BioA-S116-01,70408,PROGRESS CHECK 1 @ 10-02-15,5,5
BioA-S116-01,70408,EcoSit 1 (Chapter 3),28,18
BioA-S116-01,70408,Lab 3-3,10,8
BioA-S116-01,70408,Quiz 3-4,10,10
BioA-S116-01,70408,Lab 4-1,5,5
BioA-S116-01,70408,Writing 4-2,5,5
BioA-S116-01,70408,EcoSit 2 (Chapter 4),5,5
BioA-S116-01,70408,Test 3-4 MC,5,4
BioA-S116-01,70408,Test 3-4 FR,20,12
BioA-S116-01,70408,PROGRESS CHECK 2 @ 10-28-15,15,14
BioA-S116-01,70408,Quiz 4-4,28,26
BioA-S116-01,70408,Lab 5-1,30,13.28
BioA-S116-01,70408,Quiz 5-2,10,7.63
BioA-S116-01,70408,Discussion 5-3,15,13
BioA-S116-01,70408,Quiz 6.1,15,13.5
BioA-S116-01,70408,EcoSit 3 (Chapter 6),75,NA
BioA-S116-01,70408,Discussion 6-3,30,26.4
BioA-S116-01,70408,Quiz 6-4,5,NA
BioA-S116-01,70408,Test 5-6 MC,5,5
BioA-S116-01,70408,Test 5-6 FR,10,NA
BioA-S116-01,70408,PROGRESS CHECK 3 @ 11-20-15,358,314
BioA-S116-01,70408,Game 7-1,10,7
BioA-S116-01,70408,Quiz 7-2,30,27.75
BioA-S116-01,70408,Quiz 7-3,10,8.5
BioA-S116-01,70408,Lab 7-4,10,6
BioA-S116-01,70408,Lab 8-1,10,9
BioA-S116-01,70408,Quiz 8-2,10,9
BioA-S116-01,70408,Quiz 8-3,5,4
BioA-S116-01,70408,Test 7-8 MC,10,NA
BioA-S116-01,70408,Test 7-8 FR,10,10
BioA-S116-01,70408,PROGRESS CHECK 4 @ 12-18-15,10,10
BioA-S116-01,70408,Quiz 9-1,50,50
BioA-S116-01,70408,Quiz 9-2,10,0
BioA-S116-01,70408,Discussion 9-3,15,15
BioA-S116-01,70408,Writing 10-1,5,5
BioA-S116-01,70408,Lab 10-2,5,NA
BioA-S116-01,70408,Test 9-10 MC,457,328.84
BioA-S116-01,70408,Quiz 10-3,5,7
BioA-S116-01,70408,Discussion 10-4,5,5
BioA-S116-01,70408,Test 9-10 FR,5,3
BioA-S116-01,70408,Final Exam,10,8
BioA-S116-01,70408,POINTS EARNED & TOTAL COURSE POINTS,10,NA
BioA-S116-01,70681,POINTS EARNED & TOTAL COURSE POINTS,10,10
BioA-S116-01,70681,WORK ATTEMPTED,5,5
BioA-S116-01,70681,Writing 1-1,30,NA
BioA-S116-01,70681,Discussion 2-1,5,NA
BioA-S116-01,70681,Quiz 2-2,5,5
BioA-S116-01,70681,Lab 2-3,10,8.75
BioA-S116-01,70681,Quiz 2-4,5,NA
BioA-S116-01,70681,Test 1-2 MC,10,10
BioA-S116-01,70681,Test 1-2 FR,5,5
BioA-S116-01,70681,PROGRESS CHECK 1 @ 10-02-15,5,4
BioA-S116-01,70681,EcoSit 1 (Chapter 3),20,20
BioA-S116-01,70681,Lab 3-3,10,9
BioA-S116-01,70681,Quiz 3-4,10,10
BioA-S116-01,70681,Lab 4-1,10,10
BioA-S116-01,70681,Writing 4-2,5,2
BioA-S116-01,70681,EcoSit 2 (Chapter 4),10,NA
BioA-S116-01,70681,Test 3-4 MC,50,50
BioA-S116-01,70681,Test 3-4 FR,615,570.01
BioA-S116-01,70681,PROGRESS CHECK 2 @ 10-28-15,5,5
BioA-S116-01,70681,Quiz 4-4,5,5
BioA-S116-01,70681,Lab 5-1,5,5
BioA-S116-01,70681,Quiz 5-2,20,18
BioA-S116-01,70681,Discussion 5-3,10,9
BioA-S116-01,70681,Quiz 6.1,0,0
BioA-S116-01,70681,EcoSit 3 (Chapter 6),30,22
BioA-S116-01,70681,Discussion 6-3,5,5
BioA-S116-01,70681,Quiz 6-4,15,12
BioA-S116-01,70681,Test 5-6 MC,625,451.88
BioA-S116-01,70681,Test 5-6 FR,10,5.95
BioA-S116-01,70681,PROGRESS CHECK 3 @ 11-20-15,5,5
BioA-S116-01,70681,Game 7-1,10,10
BioA-S116-01,70681,Quiz 7-2,15,11
BioA-S116-01,70681,Quiz 7-3,10,6.7
BioA-S116-01,70681,Lab 7-4,55,45
BioA-S116-01,70681,Lab 8-1,12,12
BioA-S116-01,70681,Quiz 8-2,5,NA
BioA-S116-01,70681,Quiz 8-3,10,NA
BioA-S116-01,70681,Test 7-8 MC,5,5
BioA-S116-01,70681,Test 7-8 FR,10,9
BioA-S116-01,70681,PROGRESS CHECK 4 @ 12-18-15,10,8
BioA-S116-01,70681,Quiz 9-1,10,NA
BioA-S116-01,70681,Quiz 9-2,5,10
BioA-S116-01,70681,Discussion 9-3,30,24
BioA-S116-01,70681,Writing 10-1,5,5
BioA-S116-01,70681,Lab 10-2,5,5
BioA-S116-01,70681,Test 9-10 MC,5,5
BioA-S116-01,70681,Quiz 10-3,10,6
BioA-S116-01,70681,Discussion 10-4,5,5
BioA-S116-01,70681,Test 9-10 FR,10,NA
BioA-S116-01,70681,Final Exam,5,5
BioA-S116-01,70681,POINTS EARNED & TOTAL COURSE POINTS,37,37
BioA-S116-01,71434,POINTS EARNED & TOTAL COURSE POINTS,5,NA
BioA-S116-01,71434,WORK ATTEMPTED,5,5
BioA-S116-01,71434,Writing 1-1,10,9.5
BioA-S116-01,71434,Discussion 2-1,10,7.5
BioA-S116-01,71434,Quiz 2-2,10,10
BioA-S116-01,71434,Lab 2-3,30,30
BioA-S116-01,71434,Quiz 2-4,10,8
BioA-S116-01,71434,Test 1-2 MC,20,20
BioA-S116-01,71434,Test 1-2 FR,10,9
BioA-S116-01,71434,PROGRESS CHECK 1 @ 10-02-15,5,5
BioA-S116-01,71434,EcoSit 1 (Chapter 3),130,123
BioA-S116-01,71434,Lab 3-3,5,5
BioA-S116-01,71434,Quiz 3-4,12,12
BioA-S116-01,71434,Lab 4-1,28,18
BioA-S116-01,71434,Writing 4-2,10,9
BioA-S116-01,71434,EcoSit 2 (Chapter 4),10,10
BioA-S116-01,71434,Test 3-4 MC,10,10
BioA-S116-01,71434,Test 3-4 FR,15,NA
BioA-S116-01,71434,PROGRESS CHECK 2 @ 10-28-15,10,9.13
BioA-S116-01,71434,Quiz 4-4,10,10
BioA-S116-01,71434,Lab 5-1,20,NA
BioA-S116-01,71434,Quiz 5-2,10,NA
BioA-S116-01,71434,Discussion 5-3,5,5
BioA-S116-01,71434,Quiz 6.1,5,5
BioA-S116-01,71434,EcoSit 3 (Chapter 6),10,10
BioA-S116-01,71434,Discussion 6-3,55,52
BioA-S116-01,71434,Quiz 6-4,5,NA
BioA-S116-01,71434,Test 5-6 MC,30,NA
BioA-S116-01,71434,Test 5-6 FR,10,10
BioA-S116-01,71434,PROGRESS CHECK 3 @ 11-20-15,10,8
BioA-S116-01,71434,Game 7-1,40,35
BioA-S116-01,71434,Quiz 7-2,10,9.5
BioA-S116-01,71434,Quiz 7-3,5,5
BioA-S116-01,71434,Lab 7-4,15,15
BioA-S116-01,71434,Lab 8-1,10,8.2
BioA-S116-01,71434,Quiz 8-2,5,NA
BioA-S116-01,71434,Quiz 8-3,55,52
BioA-S116-01,71434,Test 7-8 MC,5,5
BioA-S116-01,71434,Test 7-8 FR,10,NA
BioA-S116-01,71434,PROGRESS CHECK 4 @ 12-18-15,5,5
BioA-S116-01,71434,Quiz 9-1,10,8
BioA-S116-01,71434,Quiz 9-2,5,4
BioA-S116-01,71434,Discussion 9-3,5,NA
BioA-S116-01,71434,Writing 10-1,5,5
BioA-S116-01,71434,Lab 10-2,10,10
BioA-S116-01,71434,Test 9-10 MC,5,4
BioA-S116-01,71434,Quiz 10-3,20,20
BioA-S116-01,71434,Discussion 10-4,10,6.25
BioA-S116-01,71434,Test 9-10 FR,30,28
BioA-S116-01,71434,Final Exam,5,5
BioA-S116-01,71434,POINTS EARNED & TOTAL COURSE POINTS,625,536.205
BioA-S116-01,77169,POINTS EARNED & TOTAL COURSE POINTS,10,10
BioA-S116-01,77169,WORK ATTEMPTED,5,2.75
BioA-S116-01,77169,Writing 1-1,10,7.75
BioA-S116-01,77169,Discussion 2-1,20,20
BioA-S116-01,77169,Quiz 2-2,5,3
BioA-S116-01,77169,Lab 2-3,10,10
BioA-S116-01,77169,Quiz 2-4,10,NA
BioA-S116-01,77169,Test 1-2 MC,5,NA
BioA-S116-01,77169,Test 1-2 FR,28,20
BioA-S116-01,77169,PROGRESS CHECK 1 @ 10-02-15,10,10
BioA-S116-01,77169,EcoSit 1 (Chapter 3),10,7.97
BioA-S116-01,77169,Lab 3-3,5,5
BioA-S116-01,77169,Quiz 3-4,10,10
BioA-S116-01,77169,Lab 4-1,720,608.9
BioA-S116-01,77169,Writing 4-2,5,4
BioA-S116-01,77169,EcoSit 2 (Chapter 4),597,506.98
BioA-S116-01,77169,Test 3-4 MC,25,19
BioA-S116-01,77169,Test 3-4 FR,5,5
BioA-S116-01,77169,PROGRESS CHECK 2 @ 10-28-15,50,1
BioA-S116-01,77169,Quiz 4-4,10,10
BioA-S116-01,77169,Lab 5-1,10,10
BioA-S116-01,77169,Quiz 5-2,10,10
BioA-S116-01,77169,Discussion 5-3,10,9.5
BioA-S116-01,77169,Quiz 6.1,10,NA
BioA-S116-01,77169,EcoSit 3 (Chapter 6),12,12
BioA-S116-01,77169,Discussion 6-3,15,NA
BioA-S116-01,77169,Quiz 6-4,30,26
BioA-S116-01,77169,Test 5-6 MC,30,25
BioA-S116-01,77169,Test 5-6 FR,10,8.63
BioA-S116-01,77169,PROGRESS CHECK 3 @ 11-20-15,10,10
BioA-S116-01,77169,Game 7-1,5,5
BioA-S116-01,77169,Quiz 7-2,140,74.5
BioA-S116-01,77169,Quiz 7-3,10,NA
BioA-S116-01,77169,Lab 7-4,25,4
BioA-S116-01,77169,Lab 8-1,457,334.21
BioA-S116-01,77169,Quiz 8-2,625,451.88
BioA-S116-01,77169,Quiz 8-3,10,10
BioA-S116-01,77169,Test 7-8 MC,10,10
BioA-S116-01,77169,Test 7-8 FR,5,5
BioA-S116-01,77169,PROGRESS CHECK 4 @ 12-18-15,50,50
BioA-S116-01,77169,Quiz 9-1,10,9
BioA-S116-01,77169,Quiz 9-2,10,10
BioA-S116-01,77169,Discussion 9-3,635,574.5
BioA-S116-01,77169,Writing 10-1,5,5
BioA-S116-01,77169,Lab 10-2,5,NA
BioA-S116-01,77169,Test 9-10 MC,5,5
BioA-S116-01,77169,Quiz 10-3,5,4
BioA-S116-01,77169,Discussion 10-4,10,10
BioA-S116-01,77169,Test 9-10 FR,10,10
BioA-S116-01,77169,Final Exam,10,8
BioA-S116-01,77169,POINTS EARNED & TOTAL COURSE POINTS,10,9.32
BioA-S116-01,85292,POINTS EARNED & TOTAL COURSE POINTS,10,NA
BioA-S116-01,85292,WORK ATTEMPTED,140,141
BioA-S116-01,85292,Writing 1-1,5,5
BioA-S116-01,85292,Discussion 2-1,5,NA
BioA-S116-01,85292,Quiz 2-2,5,5
BioA-S116-01,85292,Lab 2-3,570,548
BioA-S116-01,85292,Quiz 2-4,10,10
BioA-S116-01,85292,Test 1-2 MC,10,10
BioA-S116-01,85292,Test 1-2 FR,5,5
BioA-S116-01,85292,PROGRESS CHECK 1 @ 10-02-15,30,30
BioA-S116-01,85292,EcoSit 1 (Chapter 3),10,7
BioA-S116-01,85292,Lab 3-3,30,30
BioA-S116-01,85292,Quiz 3-4,5,NA
BioA-S116-01,85292,Lab 4-1,10,10
BioA-S116-01,85292,Writing 4-2,30,23
BioA-S116-01,85292,EcoSit 2 (Chapter 4),5,5
BioA-S116-01,85292,Test 3-4 MC,244,115.5
BioA-S116-01,85292,Test 3-4 FR,10,NA
BioA-S116-01,85292,PROGRESS CHECK 2 @ 10-28-15,10,10
BioA-S116-01,85292,Quiz 4-4,15,7
BioA-S116-01,85292,Lab 5-1,10,7
BioA-S116-01,85292,Quiz 5-2,625,531.99333
BioA-S116-01,85292,Discussion 5-3,5,NA
BioA-S116-01,85292,Quiz 6.1,20,20
BioA-S116-01,85292,EcoSit 3 (Chapter 6),30,20
BioA-S116-01,85292,Discussion 6-3,10,10
BioA-S116-01,85292,Quiz 6-4,105,101.1
BioA-S116-01,85292,Test 5-6 MC,10,10
BioA-S116-01,85292,Test 5-6 FR,10,8
BioA-S116-01,85292,PROGRESS CHECK 3 @ 11-20-15,10,9.25
BioA-S116-01,85292,Game 7-1,10,NA
BioA-S116-01,85292,Quiz 7-2,5,2
BioA-S116-01,85292,Quiz 7-3,24,NA
BioA-S116-01,85292,Lab 7-4,5,5
BioA-S116-01,85292,Lab 8-1,5,5
BioA-S116-01,85292,Quiz 8-2,5,5
BioA-S116-01,85292,Quiz 8-3,20,18
BioA-S116-01,85292,Test 7-8 MC,5,4
BioA-S116-01,85292,Test 7-8 FR,10,10
BioA-S116-01,85292,PROGRESS CHECK 4 @ 12-18-15,10,9.5
BioA-S116-01,85292,Quiz 9-1,10,8
BioA-S116-01,85292,Quiz 9-2,10,10
BioA-S116-01,85292,Discussion 9-3,10,9
BioA-S116-01,85292,Writing 10-1,10,NA
BioA-S116-01,85292,Lab 10-2,10,8
BioA-S116-01,85292,Test 9-10 MC,28,18
BioA-S116-01,85292,Quiz 10-3,5,5
BioA-S116-01,85292,Discussion 10-4,10,10
BioA-S116-01,85292,Test 9-10 FR,30,28
BioA-S116-01,85292,Final Exam,10,10
BioA-S116-01,85292,POINTS EARNED & TOTAL COURSE POINTS,443,393
BioA-S116-01,85889,POINTS EARNED & TOTAL COURSE POINTS,15,NA
BioA-S116-01,85889,WORK ATTEMPTED,10,7
BioA-S116-01,85889,Writing 1-1,10,9
BioA-S116-01,85889,Discussion 2-1,345,342
BioA-S116-01,85889,Quiz 2-2,5,5
BioA-S116-01,85889,Lab 2-3,249,243
BioA-S116-01,85889,Quiz 2-4,5,5
BioA-S116-01,85889,Test 1-2 MC,10,NA
BioA-S116-01,85889,Test 1-2 FR,625,546.505
BioA-S116-01,85889,PROGRESS CHECK 1 @ 10-02-15,5,0
BioA-S116-01,85889,EcoSit 1 (Chapter 3),235,32.5
BioA-S116-01,85889,Lab 3-3,10,10
BioA-S116-01,85889,Quiz 3-4,10,10
BioA-S116-01,85889,Lab 4-1,20,20
BioA-S116-01,85889,Writing 4-2,10,10
BioA-S116-01,85889,EcoSit 2 (Chapter 4),5,5
BioA-S116-01,85889,Test 3-4 MC,30,13.87
BioA-S116-01,85889,Test 3-4 FR,10,10
BioA-S116-01,85889,PROGRESS CHECK 2 @ 10-28-15,5,5
BioA-S116-01,85889,Quiz 4-4,10,10
BioA-S116-01,85889,Lab 5-1,30,27
BioA-S116-01,85889,Quiz 5-2,20,20
BioA-S116-01,85889,Discussion 5-3,15,15
BioA-S116-01,85889,Quiz 6.1,10,7.5
BioA-S116-01,85889,EcoSit 3 (Chapter 6),15,0
BioA-S116-01,85889,Discussion 6-3,377,10.75
BioA-S116-01,85889,Quiz 6-4,10,10
BioA-S116-01,85889,Test 5-6 MC,30,28
BioA-S116-01,85889,Test 5-6 FR,5,5
BioA-S116-01,85889,PROGRESS CHECK 3 @ 11-20-15,15,13
BioA-S116-01,85889,Game 7-1,597,408.59
BioA-S116-01,85889,Quiz 7-2,15,13
BioA-S116-01,85889,Quiz 7-3,10,NA
BioA-S116-01,85889,Lab 7-4,15,13
BioA-S116-01,85889,Lab 8-1,75,75
BioA-S116-01,85889,Quiz 8-2,5,4
BioA-S116-01,85889,Quiz 8-3,10,10
BioA-S116-01,85889,Test 7-8 MC,345,NA
BioA-S116-01,85889,Test 7-8 FR,10,NA
BioA-S116-01,85889,PROGRESS CHECK 4 @ 12-18-15,10,NA
BioA-S116-01,85889,Quiz 9-1,515,253.22
BioA-S116-01,85889,Quiz 9-2,10,NA
BioA-S116-01,85889,Discussion 9-3,10,5
BioA-S116-01,85889,Writing 10-1,5,5
BioA-S116-01,85889,Lab 10-2,5,5
BioA-S116-01,85889,Test 9-10 MC,5,3
BioA-S116-01,85889,Quiz 10-3,10,9
BioA-S116-01,85889,Discussion 10-4,10,7
BioA-S116-01,85889,Test 9-10 FR,10,7
BioA-S116-01,85889,Final Exam,5,4
BioA-S116-01,85889,POINTS EARNED & TOTAL COURSE POINTS,10,10
BioA-S116-01,86067,POINTS EARNED & TOTAL COURSE POINTS,358,324
BioA-S116-01,86067,WORK ATTEMPTED,10,10
BioA-S116-01,86067,Writing 1-1,235,220.75
BioA-S116-01,86067,Discussion 2-1,10,NA
BioA-S116-01,86067,Quiz 2-2,10,9.1
BioA-S116-01,86067,Lab 2-3,438,142.75
BioA-S116-01,86067,Quiz 2-4,5,3
BioA-S116-01,86067,Test 1-2 MC,30,26
BioA-S116-01,86067,Test 1-2 FR,5,5
BioA-S116-01,86067,PROGRESS CHECK 1 @ 10-02-15,5,5
BioA-S116-01,86067,EcoSit 1 (Chapter 3),5,5
BioA-S116-01,86067,Lab 3-3,10,4
BioA-S116-01,86067,Quiz 3-4,358,NA
BioA-S116-01,86067,Lab 4-1,30,27.75
BioA-S116-01,86067,Writing 4-2,24,NA
BioA-S116-01,86067,EcoSit 2 (Chapter 4),5,5
BioA-S116-01,86067,Test 3-4 MC,5,5
BioA-S116-01,86067,Test 3-4 FR,5,5
BioA-S116-01,86067,PROGRESS CHECK 2 @ 10-28-15,5,5
BioA-S116-01,86067,Quiz 4-4,10,9
BioA-S116-01,86067,Lab 5-1,345,NA
BioA-S116-01,86067,Quiz 5-2,15,14
BioA-S116-01,86067,Discussion 5-3,15,11
BioA-S116-01,86067,Quiz 6.1,30,30
BioA-S116-01,86067,EcoSit 3 (Chapter 6),10,NA
BioA-S116-01,86067,Discussion 6-3,15,NA
BioA-S116-01,86067,Quiz 6-4,10,10
BioA-S116-01,86067,Test 5-6 MC,30,21
BioA-S116-01,86067,Test 5-6 FR,10,10
BioA-S116-01,86067,PROGRESS CHECK 3 @ 11-20-15,5,4
BioA-S116-01,86067,Game 7-1,345,321.82
BioA-S116-01,86067,Quiz 7-2,353,26.59
BioA-S116-01,86067,Quiz 7-3,15,13.5
BioA-S116-01,86067,Lab 7-4,10,6
BioA-S116-01,86067,Lab 8-1,10,10
BioA-S116-01,86067,Quiz 8-2,5,5
BioA-S116-01,86067,Quiz 8-3,30,30
BioA-S116-01,86067,Test 7-8 MC,10,10
BioA-S116-01,86067,Test 7-8 FR,30,28.87
BioA-S116-01,86067,PROGRESS CHECK 4 @ 12-18-15,443,393
BioA-S116-01,86067,Quiz 9-1,15,10
BioA-S116-01,86067,Quiz 9-2,10,10
BioA-S116-01,86067,Discussion 9-3,10,1
BioA-S116-01,86067,Writing 10-1,10,9
BioA-S116-01,86067,Lab 10-2,110,72
BioA-S116-01,86067,Test 9-10 MC,30,11.92
BioA-S116-01,86067,Quiz 10-3,75,NA
BioA-S116-01,86067,Discussion 10-4,460,425.2
BioA-S116-01,86067,Test 9-10 FR,10,10
BioA-S116-01,86067,Final Exam,5,5
BioA-S116-01,86067,POINTS EARNED & TOTAL COURSE POINTS,20,NA
BioA-S116-01,86110,POINTS EARNED & TOTAL COURSE POINTS,428,383.5
BioA-S116-01,86110,WORK ATTEMPTED,10,8
BioA-S116-01,86110,Writing 1-1,10,8.63
BioA-S116-01,86110,Discussion 2-1,720,697
BioA-S116-01,86110,Quiz 2-2,10,10
BioA-S116-01,86110,Lab 2-3,358,330
BioA-S116-01,86110,Quiz 2-4,10,10
BioA-S116-01,86110,Test 1-2 MC,5,5
BioA-S116-01,86110,Test 1-2 FR,10,10
BioA-S116-01,86110,PROGRESS CHECK 1 @ 10-02-15,377,301.08
BioA-S116-01,86110,EcoSit 1 (Chapter 3),15,10
BioA-S116-01,86110,Lab 3-3,10,10
BioA-S116-01,86110,Quiz 3-4,30,NA
BioA-S116-01,86110,Lab 4-1,10,NA
BioA-S116-01,86110,Writing 4-2,5,4
BioA-S116-01,86110,EcoSit 2 (Chapter 4),10,NA
BioA-S116-01,86110,Test 3-4 MC,75,30
BioA-S116-01,86110,Test 3-4 FR,345,193
BioA-S116-01,86110,PROGRESS CHECK 2 @ 10-28-15,5,5
BioA-S116-01,86110,Quiz 4-4,10,10
BioA-S116-01,86110,Lab 5-1,10,10
BioA-S116-01,86110,Quiz 5-2,5,5
BioA-S116-01,86110,Discussion 5-3,10,9
BioA-S116-01,86110,Quiz 6.1,10,NA
BioA-S116-01,86110,EcoSit 3 (Chapter 6),5,5
BioA-S116-01,86110,Discussion 6-3,10,NA
BioA-S116-01,86110,Quiz 6-4,28,20
BioA-S116-01,86110,Test 5-6 MC,30,25.5
BioA-S116-01,86110,Test 5-6 FR,10,9.13
BioA-S116-01,86110,PROGRESS CHECK 3 @ 11-20-15,5,5
BioA-S116-01,86110,Game 7-1,465,438.45
BioA-S116-01,86110,Quiz 7-2,438,384
BioA-S116-01,86110,Quiz 7-3,15,13
BioA-S116-01,86110,Lab 7-4,30,22.88
BioA-S116-01,86110,Lab 8-1,5,5
BioA-S116-01,86110,Quiz 8-2,0,0
BioA-S116-01,86110,Quiz 8-3,10,10
BioA-S116-01,86110,Test 7-8 MC,25,NA
BioA-S116-01,86110,Test 7-8 FR,5,4.5
BioA-S116-01,86110,PROGRESS CHECK 4 @ 12-18-15,12,1
BioA-S116-01,86110,Quiz 9-1,24,16
BioA-S116-01,86110,Quiz 9-2,10,9
BioA-S116-01,86110,Discussion 9-3,10,9.5
BioA-S116-01,86110,Writing 10-1,235,90.88
