student_id,subject,semester,section,total_points_possible,total_points_earned,proportion_earned,gender,enrollment_reason,enrollment_status,time_spent,time_spent_hours,course_id,int,val,percomp,tv,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,date_x,post_int,post_uv,post_tv,post_percomp,date_y,date
88153,AnPhA,S116,01,1775,1646.79,92.77690140845071,F,Scheduling Conflict,Approved/Enrolled,6954.6997,115.91166166666667,AnPhA-S116-01,3.2,3.3333333333333335,2.5,3.142857142857143,4,4,2,4,3,4,3,3,2,2,2015-09-17T15:08:00Z,NA,NA,NA,NA,NA,NA
88166,OcnA,S116,02,1676,1439.77,85.90513126491646,F,Scheduling Conflict,Approved/Enrolled,2137.7164,35.62860666666666,OcnA-S116-02,5,3,3,4.142857142857143,5,1,3,5,5,5,3,5,3,5,2015-09-10T15:31:00Z,NA,NA,NA,NA,NA,NA
88168,OcnA,S116,02,1676,1607.2,95.89498806682577,F,Scheduling Conflict,Approved/Enrolled,2885.7832,48.09638666666667,OcnA-S116-02,4.8,3.6666666666666665,3.5,4.285714285714286,4,3,3,5,5,3,4,5,5,5,2015-09-10T14:34:00Z,NA,NA,NA,NA,NA,NA
88261,FrScA,S116,01,1212,1205,99.42244224422441,F,Course Unavailable at Local School,Approved/Enrolled,1269.6667,21.161111666666667,FrScA-S116-01,3.6,2.3333333333333335,2.5,3,4,2,2,4,3,3,3,4,2,3,2015-09-09T18:28:00Z,4,4.333333333333333,4.142857142857143,3,2015-12-27T01:03:00Z,NA
88282,OcnA,T116,01,1676,1556.4,92.8639618138425,F,Course Unavailable at Local School,Approved/Enrolled,2373.7169,39.56194833333333,OcnA-T116-01,2.8,2,3,2.4285714285714284,3,2,3,3,2,2,3,4,2,2,2015-09-11T16:50:00Z,NA,NA,NA,NA,NA,NA
88296,PhysA,S116,01,2225,1372.8,61.698876404494385,M,Scheduling Conflict,Approved/Enrolled,1190.5998,19.843329999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88307,OcnA,S116,03,1480,871.63,58.89391891891892,M,Course Unavailable at Local School,Approved/Enrolled,1811.9338,30.198896666666666,OcnA-S116-03,4.4,3,3,3.857142857142857,4,3,4,4,4,3,2,5,3,5,2015-09-09T16:56:00Z,4.25,1.3333333333333333,3,3.5,2016-01-08T17:51:00Z,NA
88311,FrScA,S216,04,1217,1147.75,94.30977814297454,M,Course Unavailable at Local School,Approved/Enrolled,1660.9829,27.683048333333332,FrScA-S216-04,5,3,4,4.142857142857143,5,3,3,5,5,4,5,5,2,5,2016-02-03T17:56:00Z,NA,NA,NA,NA,NA,NA
88340,OcnA,T116,01,1676,1216.68,72.59427207637232,F,Course Unavailable at Local School,Approved/Enrolled,444.5,7.408333333333333,OcnA-T116-01,3.8,3,3,3.4285714285714284,4,3,3,4,4,3,3,4,3,3,2015-09-09T17:57:00Z,NA,NA,NA,NA,NA,NA
88381,PhysA,S116,01,2225,2188,98.33707865168539,M,Learning Preference of the Student,Approved/Enrolled,1120.367,18.67278333333333,PhysA-S116-01,3.6,3.3333333333333335,3,3.4285714285714284,4,3,3,4,4,4,3,4,3,2,2015-09-10T00:06:00Z,3.5,3.6666666666666665,3.5714285714285716,4,2016-01-19T18:19:00Z,NA
88409,FrScA,S116,03,1212,919.54,75.86963696369637,M,Learning Preference of the Student,Approved/Enrolled,2313.5495,38.559158333333336,FrScA-S116-03,5,NA,5,NA,5,5,5,5,5,NA,5,5,4,5,2015-10-05T15:12:00Z,NA,NA,NA,NA,NA,NA
88440,AnPhA,S216,01,1775,1542.94,86.9261971830986,M,Learning Preference of the Student,Approved/Enrolled,2544.4002,42.40667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88440,OcnA,S116,01,1676,1364.64,81.42243436754177,M,Learning Preference of the Student,Approved/Enrolled,2600.1334,43.33555666666667,OcnA-S116-01,4.6,4,3.5,4.285714285714286,5,4,3,5,4,4,4,5,4,4,2015-09-09T17:23:00Z,4.25,4,4.142857142857143,4,2015-10-05T18:28:00Z,NA
88474,OcnA,S216,01,1833,1109.4,60.52373158756138,F,Other,Approved/Enrolled,4112.7673,68.54612166666668,OcnA-S216-01,4.2,3,3,3.7142857142857144,4,3,3,4,3,3,3,5,3,5,2016-01-26T13:19:00Z,NA,NA,NA,NA,NA,NA
88481,PhysA,S116,01,2225,895,40.2247191011236,F,Scheduling Conflict,Approved/Enrolled,642.0504,10.70084,PhysA-S116-01,4.8,4.666666666666667,4,4.714285714285714,4,5,3,5,5,5,5,5,4,5,2015-09-09T20:23:00Z,NA,NA,NA,NA,NA,NA
88493,FrScA,S116,01,1212,75,6.188118811881188,F,Course Unavailable at Local School,Dropped,56.3166,0.93861000000000006,FrScA-S116-01,4,2.3333333333333335,3.5,3.2857142857142856,4,2,2,4,4,3,5,4,2,4,2015-09-14T11:33:00Z,4,2.3333333333333335,3.2857142857142856,4,2015-09-14T11:36:00Z,NA
88501,FrScA,S116,01,1212,1015,83.74587458745874,M,Course Unavailable at Local School,Approved/Enrolled,3315.3331,55.25555166666666,FrScA-S116-01,4.6,3.3333333333333335,3.5,4,5,3,3,5,5,3,4,4,4,4,2015-09-14T11:30:00Z,5,3.3333333333333335,4.285714285714286,3.5,2015-09-14T11:32:00Z,NA
88504,OcnA,S216,01,1833,85,4.63720676486634,F,Course Unavailable at Local School,Dropped,68.6333,1.1438883333333334,OcnA-S216-01,3.8,3,4,3.4285714285714284,4,3,4,4,4,3,4,4,3,3,2016-01-28T12:37:00Z,NA,NA,NA,NA,NA,NA
88527,FrScA,S116,01,1212,1141,94.14191419141915,F,Course Unavailable at Local School,Approved/Enrolled,1551.6665,25.861108333333334,FrScA-S116-01,4.2,2,3.5,3.142857142857143,5,2,3,5,4,2,4,4,2,3,2015-09-11T16:43:00Z,2.75,2,2.4285714285714284,3,2015-10-19T14:43:00Z,NA
88568,BioA,S116,01,2420,1035.16,42.77520661157025,M,Other,Approved/Enrolled,1329.3997,22.156661666666665,BioA-S116-01,3,3,3.5,3,3,3,3,3,4,4,4,3,2,2,2015-09-17T17:03:00Z,NA,NA,NA,NA,NA,NA
88568,BioA,S216,01,2425,0,0,M,Other,Dropped,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88596,FrScA,S216,01,1232,1129,91.6396103896104,F,Course Unavailable at Local School,Approved/Enrolled,1395.8998,23.264996666666665,FrScA-S216-01,4.4,3.6666666666666665,3,4,5,4,3,5,4,4,3,4,3,4,2016-01-27T12:50:00Z,NA,NA,NA,NA,NA,NA
88612,AnPhA,S216,01,1775,1453.4,81.88169014084508,F,Other,Approved/Enrolled,2258.9165,37.64860833333333,AnPhA-S216-01,3.8,4,4,3.857142857142857,3,4,4,4,4,4,4,4,4,4,2016-01-25T17:30:00Z,NA,NA,NA,NA,NA,NA
88636,FrScA,S116,03,1212,908.02,74.91914191419143,M,Course Unavailable at Local School,Approved/Enrolled,1284.8333,21.413888333333333,FrScA-S116-03,5,4.333333333333333,5,4.714285714285714,5,3,5,5,5,5,5,5,5,5,2015-09-10T17:13:00Z,NA,NA,NA,NA,NA,NA
88641,AnPhA,S116,01,1775,1550.88,87.37352112676056,F,Scheduling Conflict,Approved/Enrolled,1998.4998,33.30833,AnPhA-S116-01,3.6,4,3.5,3.7142857142857144,4,4,3,4,4,4,4,4,4,2,2015-09-15T11:21:00Z,NA,NA,NA,NA,NA,NA
88642,OcnA,S216,02,1676,1466.69,87.51133651551312,F,Course Unavailable at Local School,Approved/Enrolled,1980.6001,33.01000166666667,OcnA-S216-02,3.8,2.6666666666666665,3,3.2857142857142856,4,2,3,4,4,3,3,4,3,3,2016-01-26T17:41:00Z,NA,NA,NA,NA,NA,NA
88703,OcnA,T116,01,1676,718.91,42.89439140811456,F,Learning Preference of the Student,Approved/Enrolled,1233.3832,20.556386666666665,OcnA-T116-01,4.4,3,3,3.857142857142857,4,3,3,4,4,3,3,5,3,5,2015-09-10T13:06:00Z,NA,NA,NA,NA,NA,NA
88803,OcnA,S216,02,1676,1208.74,72.12052505966588,M,Credit Recovery,Approved/Enrolled,2015.5833,33.593055,OcnA-S216-02,3.6,2.6666666666666665,3,3.142857142857143,3,3,3,4,4,3,3,4,2,3,2016-01-28T15:39:00Z,NA,NA,NA,NA,NA,NA
88835,FrScA,S116,03,1212,1027.35,84.76485148514851,F,Course Unavailable at Local School,Approved/Enrolled,2062.95,34.3825,FrScA-S116-03,4.2,2.6666666666666665,3.5,4,5,2,3,1,5,3,4,5,3,5,2015-09-10T13:07:00Z,NA,NA,NA,NA,NA,NA
88836,FrScA,S116,03,1212,821.27,67.76155115511551,F,Learning Preference of the Student,Approved/Enrolled,152.7499,2.5458316666666665,FrScA-S116-03,4.8,3.3333333333333335,3,4.142857142857143,5,3,3,5,5,4,3,5,3,4,2015-09-16T15:00:00Z,NA,NA,NA,NA,NA,NA
88845,FrScA,S216,01,1232,1124.5,91.27435064935064,F,Course Unavailable at Local School,Approved/Enrolled,1075.6163,17.926938333333332,FrScA-S216-01,4.8,3.6666666666666665,3.5,4.285714285714286,5,3,3,5,4,4,4,5,4,5,2016-01-26T12:32:00Z,NA,NA,NA,NA,NA,NA
88849,OcnA,S216,01,1833,1641.93,89.57610474631753,M,Scheduling Conflict,Approved/Enrolled,4799.483,79.99138333333333,OcnA-S216-01,4.2,4,3,4.142857142857143,4,3,3,4,4,5,3,5,4,4,2016-02-05T14:41:00Z,NA,NA,NA,NA,NA,NA
88854,FrScA,S216,01,1232,882.5,71.6314935064935,M,Course Unavailable at Local School,Approved/Enrolled,885.9167,14.765278333333333,FrScA-S216-01,3.8,2.6666666666666665,2.5,3.2857142857142856,4,3,2,4,4,3,3,4,2,3,2016-01-25T15:01:00Z,NA,NA,NA,NA,NA,NA
88854,OcnA,S116,01,1676,1333.13,79.54236276849642,M,Learning Preference of the Student,Approved/Enrolled,762.5997,12.709995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88864,OcnA,S216,02,1676,1222.72,72.9546539379475,F,Learning Preference of the Student,Approved/Enrolled,2231.3667,37.189445,OcnA-S216-02,4.2,3.3333333333333335,3,3.7142857142857144,4,3,3,5,4,4,3,4,3,4,2016-01-28T16:48:00Z,NA,NA,NA,NA,NA,NA
88868,FrScA,S116,03,1212,927.33,76.51237623762377,M,Course Unavailable at Local School,Approved/Enrolled,1174.3499,19.572498333333332,FrScA-S116-03,4.4,3.6666666666666665,3.5,4.142857142857143,4,3,3,4,5,4,4,5,4,4,2015-09-14T14:47:00Z,NA,NA,NA,NA,NA,NA
88874,FrScA,S116,03,1212,223.25,18.419966996699667,F,Course Unavailable at Local School,Approved/Enrolled,700.9668,11.682780000000001,FrScA-S116-03,3.4,3.3333333333333335,2.5,3.2857142857142856,4,3,2,4,3,4,3,4,3,2,2015-09-18T01:14:00Z,NA,NA,NA,NA,NA,NA
88886,FrScA,S116,03,1212,964.72,79.59735973597361,F,Course Unavailable at Local School,Approved/Enrolled,1598.3499,26.639165,FrScA-S116-03,4,3,4,3.5714285714285716,4,3,4,4,4,3,4,4,3,4,2015-09-18T15:06:00Z,NA,NA,NA,NA,NA,NA
88979,AnPhA,S216,02,1775,431.5,24.309859154929576,F,Scheduling Conflict,Dropped,364.5001,6.075001666666666,AnPhA-S216-02,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2016-01-25T21:12:00Z,NA,NA,NA,NA,NA,NA
88995,AnPhA,T116,01,1775,1561.865,87.99239436619717,F,Course Unavailable at Local School,Approved/Enrolled,119.3169,1.988615,AnPhA-T116-01,4.2,4,4,4,4,4,3,5,4,4,5,4,4,4,2015-09-23T01:49:00Z,NA,NA,NA,NA,NA,NA
89005,AnPhA,T116,01,1775,1593.39,89.76845070422536,M,Course Unavailable at Local School,Approved/Enrolled,2429.3997,40.489995,AnPhA-T116-01,5,5,3.5,5,5,5,3,5,5,5,4,5,5,5,2015-09-15T12:21:00Z,NA,NA,NA,NA,NA,NA
89114,OcnA,S116,01,1676,1595.85,95.21778042959427,F,Learning Preference of the Student,Approved/Enrolled,1092.3662,18.20610333333333,OcnA-S116-01,4,3.6666666666666665,3,3.857142857142857,4,4,3,4,4,4,3,4,3,4,2015-09-10T15:35:00Z,4,3.6666666666666665,3.857142857142857,2.5,2015-09-15T00:26:00Z,NA
89128,FrScA,S116,01,1212,1072,88.44884488448845,F,Other,Approved/Enrolled,362.8837,6.0480616666666664,FrScA-S116-01,4.6,4.666666666666667,4,4.714285714285714,5,5,3,4,4,5,5,5,4,5,2015-09-28T20:27:00Z,4.5,4.666666666666667,4.571428571428571,3,2015-09-14T15:42:00Z,NA
89142,AnPhA,S116,01,1775,1704.83,96.04676056338027,F,Other,Approved/Enrolled,3067.4676,51.12446,AnPhA-S116-01,5,4.333333333333333,3.5,4.714285714285714,5,4,4,5,5,5,3,5,4,5,2015-09-25T23:40:00Z,NA,NA,NA,NA,NA,NA
89144,FrScA,S116,03,1212,1115.45,92.0338283828383,F,Course Unavailable at Local School,Approved/Enrolled,2582.4167,43.04027833333334,FrScA-S116-03,5,4.333333333333333,4.5,4.714285714285714,5,5,5,5,5,3,4,5,5,5,2015-09-10T00:15:00Z,NA,NA,NA,NA,NA,NA
89165,FrScA,S116,03,1212,1119.5,92.36798679867987,F,Course Unavailable at Local School,Approved/Enrolled,2571.5334,42.858889999999995,FrScA-S116-03,5,4,3,4.571428571428571,5,4,3,5,5,4,3,5,4,5,2015-09-14T17:17:00Z,3.75,3,3.4285714285714284,2.5,2016-01-19T17:31:00Z,NA
89168,FrScA,S116,03,1212,25,2.0627062706270625,F,Course Unavailable at Local School,Dropped,60.65,1.0108333333333333,FrScA-S116-03,4.2,3.6666666666666665,3.5,3.857142857142857,4,4,3,5,4,4,4,4,3,4,2015-09-10T15:51:00Z,NA,NA,NA,NA,NA,NA
89194,AnPhA,S116,01,1775,1511.43333,85.15117352112676,F,Learning Preference of the Student,Approved/Enrolled,317.2168,5.286946666666666,AnPhA-S116-01,3.6,3.3333333333333335,3.5,3.4285714285714284,3,4,3,4,4,4,4,4,2,3,2015-09-17T15:13:00Z,NA,NA,NA,NA,NA,NA
89295,PhysA,S116,01,2225,1737,78.06741573033707,F,Learning Preference of the Student,Approved/Enrolled,532.7998,8.879996666666667,PhysA-S116-01,4.4,4,4.5,4.142857142857143,4,5,4,5,4,4,5,5,3,4,2015-09-10T14:57:00Z,NA,NA,NA,NA,NA,NA
89300,BioA,S116,01,2420,1450.75,59.94834710743802,M,Scheduling Conflict,Approved/Enrolled,1132.1503,18.869171666666666,BioA-S116-01,3.4,3.6666666666666665,3,3.4285714285714284,3,3,2,4,4,4,4,3,4,3,2015-09-14T17:07:00Z,NA,NA,NA,NA,NA,NA
89333,FrScA,S216,01,1232,1116,90.5844155844156,F,Other,Approved/Enrolled,945.417,15.75695,FrScA-S216-01,NA,4,3.5,4,4,4,3,NA,4,4,4,4,4,4,2016-01-25T16:25:00Z,NA,NA,NA,NA,NA,NA
89345,FrScA,S216,01,1232,40,3.2467532467532463,M,Course Unavailable at Local School,Dropped,48.4333,0.8072216666666667,FrScA-S216-01,4,2.3333333333333335,4,3.2857142857142856,4,2,3,4,4,2,5,4,3,4,2016-01-25T16:00:00Z,NA,NA,NA,NA,NA,NA
89374,FrScA,S216,01,1232,1027,83.3603896103896,F,Scheduling Conflict,Approved/Enrolled,2517.95,41.96583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89376,FrScA,S116,03,1212,1111.1,91.67491749174917,F,Other,Approved/Enrolled,3780.5335,63.00889166666666,FrScA-S116-03,5,4.666666666666667,4,4.857142857142857,5,4,4,5,5,5,4,5,5,5,2015-09-10T15:18:00Z,2.25,2,2.142857142857143,1,2016-01-22T15:43:00Z,NA
89388,FrScA,S116,03,1212,1139.83,94.04537953795379,F,Other,Approved/Enrolled,2999.8498,49.99749666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89395,PhysA,S116,01,2225,1889.5,84.92134831460673,M,Course Unavailable at Local School,Approved/Enrolled,2432.7831,40.546385,PhysA-S116-01,5,4.333333333333333,3.5,4.714285714285714,5,5,4,5,5,4,3,5,4,5,2015-09-10T14:13:00Z,5,3.6666666666666665,4.428571428571429,4.5,2016-01-15T15:00:00Z,NA
89425,PhysA,S116,01,2225,2036.3,91.5191011235955,M,Course Unavailable at Local School,Approved/Enrolled,2173.1333,36.21888833333333,PhysA-S116-01,3.4,4,3.5,3.7142857142857144,3,4,3,3,4,5,4,3,3,4,2015-09-10T21:16:00Z,4,4,4,3.5,2015-12-30T18:35:00Z,NA
89435,OcnA,S116,01,1676,1600.66,95.50477326968975,F,Course Unavailable at Local School,Approved/Enrolled,6348.4492,105.80748666666666,OcnA-S116-01,5,3.6666666666666665,4.5,4.428571428571429,5,3,4,5,5,4,5,5,4,5,2015-09-12T18:02:00Z,4.75,3.6666666666666665,4.285714285714286,4.5,2015-09-12T15:56:00Z,NA
89465,FrScA,S216,01,1232,0,0,M,Course Unavailable at Local School,Dropped,24.65,0.41083333333333333,FrScA-S216-01,3,3.3333333333333335,2.5,3.142857142857143,3,3,2,3,3,4,3,3,3,3,2016-02-02T17:43:00Z,NA,NA,NA,NA,NA,NA
89487,OcnA,S116,01,1676,1436.27,85.69630071599045,F,Course Unavailable at Local School,Approved/Enrolled,2151.1498,35.85249666666667,OcnA-S116-01,5,4,4.5,4.571428571428571,5,4,5,5,5,4,4,5,4,5,2015-09-10T14:57:00Z,NA,NA,NA,NA,NA,NA
89490,PhysA,S116,01,2225,1684,75.68539325842697,F,Course Unavailable at Local School,Approved/Enrolled,2046.9998,34.116663333333335,PhysA-S116-01,3,3,2,3,3,3,2,3,3,4,2,3,2,3,2015-09-10T16:23:00Z,3.25,3.3333333333333335,3.2857142857142856,2.5,2016-01-21T05:19:00Z,NA
89918,AnPhA,S116,01,1775,1381.53,77.83267605633803,F,Learning Preference of the Student,Approved/Enrolled,6009.3666,100.15611,AnPhA-S116-01,4.6,4.333333333333333,3.5,4.428571428571429,5,5,3,5,4,4,4,5,4,4,2015-09-11T13:19:00Z,NA,NA,NA,NA,NA,NA
89994,FrScA,S216,02,1217,1114,91.53656532456861,F,Course Unavailable at Local School,Approved/Enrolled,2310.3333,38.505554999999994,FrScA-S216-02,4.6,3.6666666666666665,4,4.142857142857143,4,3,4,5,5,4,4,5,4,4,2016-02-05T14:36:00Z,NA,NA,NA,NA,NA,NA
90029,FrScA,S216,01,1232,827,67.12662337662337,F,Other,Approved/Enrolled,766.5663,12.776105,FrScA-S216-01,4.8,3.6666666666666665,3.5,4.428571428571429,5,4,3,4,5,4,4,5,3,5,2016-01-26T14:07:00Z,NA,NA,NA,NA,NA,NA
90090,OcnA,S116,02,1676,1627.4,97.10023866348449,F,Other,Approved/Enrolled,1430.217,23.83695,OcnA-S116-02,5,4,3.5,4.571428571428571,5,4,3,5,5,4,4,5,4,5,2015-09-11T15:23:00Z,NA,NA,NA,NA,NA,NA
90095,FrScA,S116,01,1212,1005,82.92079207920791,F,Other,Approved/Enrolled,1476.0832,24.601386666666667,FrScA-S116-01,4.4,4.333333333333333,3.5,4.285714285714286,4,4,4,5,4,5,3,4,4,5,2015-09-18T13:19:00Z,1.5,1,1.2857142857142858,1,2016-01-20T13:57:00Z,NA
90097,FrScA,S116,03,1212,927.08,76.4917491749175,F,Course Unavailable at Local School,Approved/Enrolled,1145.5167,19.091945,FrScA-S116-03,4.6,3.3333333333333335,3,4,5,3,3,5,4,4,3,5,3,4,2015-09-18T15:59:00Z,3.75,3,3.4285714285714284,2.5,2016-01-17T20:13:00Z,NA
90098,FrScA,S116,03,1212,1054.18,86.97854785478548,F,Course Unavailable at Local School,Approved/Enrolled,1692.6164,28.210273333333337,FrScA-S116-03,5,4.666666666666667,4.5,4.857142857142857,5,4,5,5,5,5,4,5,5,5,2015-09-15T14:52:00Z,NA,NA,NA,NA,NA,NA
90253,BioA,S116,01,2420,1640.41,67.78553719008265,F,Other,Approved/Enrolled,1803.8334,30.06389,BioA-S116-01,NA,3.3333333333333335,3.5,NA,4,2,2,4,NA,3,5,4,5,4,2015-10-08T17:14:00Z,NA,NA,NA,NA,NA,NA
90274,FrScA,S116,03,1212,1145.45,94.50907590759077,F,Course Unavailable at Local School,Approved/Enrolled,1517.5835,25.29305833333333,FrScA-S116-03,5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,2015-09-10T19:24:00Z,5,5,5,5,2015-12-06T22:56:00Z,NA
90277,FrScA,S216,01,1232,1122,91.07142857142857,M,Course Unavailable at Local School,Approved/Enrolled,1097.8003,18.29667166666667,FrScA-S216-01,4.4,3,3.5,3.857142857142857,5,3,4,4,4,3,3,4,3,5,2016-02-01T18:13:00Z,NA,NA,NA,NA,NA,NA
90305,AnPhA,S116,01,1775,1323.86666,74.58403718309859,F,Scheduling Conflict,Approved/Enrolled,2363.6832,39.39472,AnPhA-S116-01,5,4.666666666666667,5,4.857142857142857,5,5,5,5,5,5,5,5,4,5,2015-09-17T15:20:00Z,NA,NA,NA,NA,NA,NA
90326,PhysA,S116,01,2225,1892.5,85.0561797752809,M,Learning Preference of the Student,Approved/Enrolled,509.5167,8.491945,PhysA-S116-01,5,4.666666666666667,5,4.857142857142857,5,5,5,5,5,5,5,5,4,5,2015-09-20T21:44:00Z,NA,NA,NA,NA,NA,NA
90333,PhysA,S116,01,2225,1585.2,71.24494382022473,M,Other,Approved/Enrolled,231.7502,3.8625033333333336,PhysA-S116-01,4.6,4,5,4.285714285714286,5,4,5,5,4,4,5,4,4,5,2015-09-25T15:17:00Z,NA,NA,NA,NA,NA,NA
90370,FrScA,S116,03,1212,788.35,65.04537953795379,F,Other,Approved/Enrolled,3890,64.83333333333333,FrScA-S116-03,4.4,3.6666666666666665,3,4,5,3,3,5,4,4,3,4,4,4,2015-09-11T13:11:00Z,NA,NA,NA,NA,NA,NA
90372,FrScA,S116,03,1212,774.69,63.91831683168318,F,Course Unavailable at Local School,Approved/Enrolled,1378.984,22.983066666666666,FrScA-S116-03,5,4,3.5,4.571428571428571,5,4,3,5,5,5,4,5,3,5,2015-09-21T17:37:00Z,NA,NA,NA,NA,NA,NA
90394,AnPhA,S116,02,1775,1374.84,77.45577464788732,F,Course Unavailable at Local School,Approved/Enrolled,1886.5329,31.442214999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90394,FrScA,S216,01,1232,719,58.3603896103896,F,Course Unavailable at Local School,Approved/Enrolled,871.2833,14.521388333333334,FrScA-S216-01,5,3.3333333333333335,3.5,4.285714285714286,5,3,3,5,5,4,4,5,3,5,2016-01-27T15:05:00Z,NA,NA,NA,NA,NA,NA
90395,AnPhA,S116,02,1775,1506.96667,84.89953070422536,F,Course Unavailable at Local School,Approved/Enrolled,2300.6664,38.34444,AnPhA-S116-02,5,5,4.5,5,5,5,5,5,5,5,4,5,5,5,2015-09-20T16:36:00Z,NA,NA,NA,NA,NA,NA
90396,AnPhA,S116,02,1775,1446.21333,81.47680732394366,F,Course Unavailable at Local School,Approved/Enrolled,3544.8161,59.080268333333336,AnPhA-S116-02,4.2,3.3333333333333335,3,3.7142857142857144,4,3,2,5,4,4,4,4,3,4,2015-09-30T15:22:00Z,NA,NA,NA,NA,NA,NA
90397,AnPhA,S116,02,1775,1555.68667,87.64431943661972,F,Course Unavailable at Local School,Approved/Enrolled,2394.3497,39.90582833333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90398,AnPhA,S116,02,1775,1699.55667,95.74967154929577,F,Course Unavailable at Local School,Approved/Enrolled,4264.25,71.07083333333334,AnPhA-S116-02,NA,4.333333333333333,4,NA,5,4,3,5,5,5,5,NA,4,5,2015-09-11T16:04:00Z,NA,NA,NA,NA,NA,NA
90399,AnPhA,S116,02,1775,1625.98,91.60450704225353,M,Course Unavailable at Local School,Approved/Enrolled,768.4833,12.808055,AnPhA-S116-02,4.8,4.666666666666667,4.5,4.714285714285714,4,4,4,5,5,5,5,5,5,5,2015-09-21T17:03:00Z,NA,NA,NA,NA,NA,NA
90430,BioA,S116,01,2420,1861.08,76.90413223140496,F,Credit Recovery,Approved/Enrolled,2252.5,37.541666666666664,BioA-S116-01,4,3.3333333333333335,3,3.7142857142857144,4,3,3,4,4,4,3,4,3,4,2015-09-15T18:35:00Z,3,3.3333333333333335,3.142857142857143,2.5,2016-01-21T14:31:00Z,NA
90433,FrScA,S116,01,1212,1078,88.94389438943895,M,Course Unavailable at Local School,Approved/Enrolled,2689.2001,44.82000166666667,FrScA-S116-01,5,4.666666666666667,4.5,4.857142857142857,5,4,4,5,5,5,5,5,5,5,2015-10-21T17:07:00Z,NA,NA,NA,NA,NA,NA
90466,BioA,S116,01,2420,2021.3,83.52479338842976,F,Course Unavailable at Local School,Approved/Enrolled,658.4165,10.973608333333335,BioA-S116-01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2015-09-16T15:04:00Z,NA,NA,NA,NA,NA,NA
90516,AnPhA,T116,01,1775,1343.28,75.67774647887325,F,Learning Preference of the Student,Approved/Enrolled,250.4331,4.173885,AnPhA-T116-01,4.6,4,3.5,4.428571428571429,5,4,3,4,4,4,4,5,4,5,2015-09-10T21:08:00Z,NA,NA,NA,NA,NA,NA
90562,OcnA,S116,01,1676,1388.47,82.84427207637232,M,Course Unavailable at Local School,Approved/Enrolled,1389.3161,23.155268333333332,OcnA-S116-01,NA,3.3333333333333335,4.5,3.4285714285714284,4,3,5,NA,1,4,4,4,3,5,2015-09-11T18:14:00Z,4.75,4.333333333333333,4.571428571428571,4.5,2015-09-16T18:44:00Z,NA
90589,FrScA,S116,03,1212,132.95,10.969471947194718,F,Learning Preference of the Student,Dropped,123.1833,2.053055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90622,FrScA,S216,01,1232,1094,88.7987012987013,F,Course Unavailable at Local School,Approved/Enrolled,1077.1836,17.95306,FrScA-S216-01,3.8,3.3333333333333335,2.5,3.5714285714285716,4,3,2,4,4,4,3,4,3,3,2016-01-27T14:44:00Z,NA,NA,NA,NA,NA,NA
90636,FrScA,S216,01,1232,853,69.23701298701299,M,Course Unavailable at Local School,Approved/Enrolled,849.6835,14.161391666666667,FrScA-S216-01,3.8,3.6666666666666665,3.5,3.7142857142857144,4,4,3,4,3,4,4,4,3,4,2016-02-21T20:57:00Z,NA,NA,NA,NA,NA,NA
90855,FrScA,S116,03,1212,867.17,71.54867986798679,F,Course Unavailable at Local School,Approved/Enrolled,1103.0832,18.38472,FrScA-S116-03,4.6,4,4,4.285714285714286,5,4,4,5,4,4,4,5,4,4,2015-09-18T13:36:00Z,4.25,4,4.142857142857143,3.5,2016-01-22T15:33:00Z,NA
90861,OcnA,S116,01,1676,1508.25,89.99105011933175,M,Course Unavailable at Local School,Approved/Enrolled,2454.3332,40.90555333333334,OcnA-S116-01,4.2,4,3,4.142857142857143,4,4,3,4,4,4,3,4,4,5,2015-09-13T23:19:00Z,NA,NA,NA,NA,NA,NA
